5.663414051668306470e+00
7.265992301411340115e+00
9.322052677504091278e+00
1.195991717542581689e+01
1.534421911047848930e+01
1.968617814462336213e+01
2.525678284124563788e+01
3.240370349203929834e+01
4.157299077241523833e+01
5.333691447299909782e+01
6.842967976669208952e+01
8.779325012028074582e+01
1.126361367313287190e+02
1.445088236325338471e+02
1.854005358641746284e+02
