5.505698450016631718e+00
6.675706812701563742e+00
8.094352034302829679e+00
9.814471589819257602e+00
1.190013137298219981e+01
1.442901183199034953e+01
1.749530117964932430e+01
2.121320343559641586e+01
2.572119195772652844e+01
3.118716688569839945e+01
3.781470858562705217e+01
4.585066000565872457e+01
5.559432034744190787e+01
6.740859247200687321e+01
8.173349922545071422e+01
