6.062543084503109192e+00
7.350885730291294884e+00
8.913012289830014367e+00
1.080710420396003357e+01
1.310370697104448112e+01
1.588835761573218441e+01
1.926477051747389169e+01
2.335870025505013814e+01
2.832262533884704681e+01
3.434142727659994421e+01
4.163927648954350502e+01
5.048798154507897351e+01
6.121711267332781148e+01
7.422627661818621903e+01
8.999999999999992895e+01
