4.999999999999999112e+00
6.325117516186271160e+00
8.001422318713276027e+00
1.012198729249942097e+01
1.280455182448059048e+01
1.619805900638741747e+01
2.049092534990396786e+01
2.592150217070857110e+01
3.279130948516184674e+01
4.148177720065643825e+01
5.247542311488170697e+01
6.638264358264483178e+01
8.397560433906740229e+01
1.062311131874726016e+02
1.343848549572098534e+02
