4.999999999999999112e+00
6.414851744126806032e+00
8.230064579825340232e+00
1.055892882483376738e+01
1.354679259761913990e+01
1.738013322443224951e+01
2.229819558558109449e+01
2.860792376860909059e+01
3.670311793658175503e+01
4.708901202207466241e+01
6.041380617980274081e+01
7.750912198836931566e+01
9.944190527456559892e+01
1.275810158979679159e+02
1.636826604701099370e+02
