5.000000000000000000e+00
6.213002964972558217e+00
7.720281168551561990e+00
9.593225958126533115e+00
1.192054826429837000e+01
1.481248034203685471e+01
1.840599685673453934e+01
2.287130260883346011e+01
2.841989418429338343e+01
3.531457736624423660e+01
4.388191477664565809e+01
5.452769332319452644e+01
6.775614405802434703e+01
8.419382478552263649e+01
1.046192966049664506e+02
