5.623663181675388145e+00
7.114066099109363606e+00
8.999460818956713126e+00
1.138452945244302938e+01
1.440169733063718560e+01
1.821848560976527054e+01
2.304681248974276642e+01
2.915475947422649483e+01
3.688145596612552879e+01
4.665590863075863837e+01
5.902082098279958444e+01
7.466272572359996218e+01
9.445010285611067502e+01
1.194815999961561062e+02
1.511470321995296899e+02
